"","GS.Nutrient","p.GS.Nutrient","GS.Salt","p.GS.Salt"
"gene.Ha412HOChr05g0243851",-0.0304412868538701,0.761338750614463,0.0917838731990107,0.358888172908429
"gene.Ha412HOChr05g0243861",0.320232024474783,0.00103373265207051,-0.130227447367883,0.192033738038821
"gene.Ha412HOChr05g0243871",-0.420483992750592,1.08195743530869e-05,0.305840149609475,0.0017718375963895
"gene.Ha412HOChr05g0243881",0.347595828244104,0.000344153734077209,-0.199145876246953,0.0447886789721913
"gene.Ha412HOChr05g0243891",-0.5186876077078,2.34329297966566e-08,0.192983288392812,0.0519770419448879
"gene.Ha412HOChr05g0243901",0.00705794343638838,0.943872038667786,-0.268954070830887,0.00626872807336704
"gene.Ha412HOChr05g0243921",-0.148768522198526,0.13562353816191,0.0197983468569559,0.84342962313064
"gene.Ha412HOChr05g0243941",-0.390848175934697,4.87563136324485e-05,0.297981427727989,0.00235174751214884
"gene.Ha412HOChr05g0243951",0.319958127748122,0.00104464854180573,0.0623796651931819,0.533385569193647
"gene.Ha412HOChr05g0244061",0.0759912721369457,0.447784351022217,-0.376242263457266,9.72947526259016e-05
"gene.Ha412HOChr05g0244101",-0.110439779446817,0.269148898815131,0.0429207104086205,0.668408708787069
"gene.Ha412HOChr05g0244111",0.0863229360516467,0.388310141730682,0.10829997154246,0.278592642081679
"gene.Ha412HOChr05g0244121",0.220474126009614,0.0259664767499399,-0.14612790289556,0.142781901744699
"gene.Ha412HOChr05g0244141",0.50655017753496,5.57166072266699e-08,-0.10258458126325,0.304894256654033
"gene.Ha412HOChr05g0244201",0.0745836588227494,0.45626386917807,-0.0346372226047829,0.729634946391861
"gene.Ha412HOChr05g0244231",-0.0964302155758446,0.334973843973689,-0.112340525857636,0.260943768189131
"gene.Ha412HOChr05g0244241",-0.160346795709145,0.107419723283041,-0.190559131564541,0.0550536841802358
"gene.Ha412HOChr05g0244271",0.094464710948622,0.344963941956842,-0.0206614643693953,0.836696567182035
"gene.Ha412HOChr05g0244281",0.0863007806005672,0.388432380191319,-0.0438071774530488,0.661974995097742
"gene.Ha412HOChr05g0244301",0.118874906875708,0.234044027269084,-0.0842710220579761,0.399728875236312
"gene.Ha412HOChr05g0244341",0.0520769683177029,0.603187349881068,-0.340986309738335,0.000453068379611773
"gene.Ha412HOChr05g0244361",0.0528347169128753,0.597918176793042,-0.0547765977349049,0.584509841978468
"gene.Ha412HOChr05g0244371",0.428460707254916,7.03749825373069e-06,-0.0503288836900217,0.615420765349878
"gene.Ha412HOChr05g0244391",-0.180379977845772,0.0696456812704218,0.218525116997894,0.0273464800006041
"gene.Ha412HOChr05g0244401",0.48966557018449,1.76009771987255e-07,-0.0947704780774432,0.343397643953901
"gene.Ha412HOChr05g0244441",-0.482728198121554,2.7740878642672e-07,0.147223232436761,0.139778704910781
"gene.Ha412HOChr05g0244491",0.0703599021668306,0.482234039962213,-0.0990503195730218,0.321945196590894
"gene.Ha412HOChr05g0244501",-0.531797853638182,8.84386946482537e-09,0.170667545999081,0.0863413728337098
"gene.Ha412HOChr05g0244531",0.314769068531019,0.00127232628478048,0.183020876608186,0.0655887153579524
"gene.Ha412HOChr05g0244551",0.244635079569464,0.0132114478929098,0.0661343902580109,0.508986721736025
"gene.Ha412HOChr05g0244561",0.0430542314615773,0.667438102503327,0.135894632254816,0.173235653794219
"gene.Ha412HOChr05g0244571",-0.0235107979966335,0.814555382670705,-0.0119147961468559,0.905390478988447
"gene.Ha412HOChr05g0244591",0.141887266383153,0.154870090301313,0.248872251756551,0.0116580815634701
"gene.Ha412HOChr05g0244641",0.0290629991035995,0.771842529932299,-0.308617474369009,0.00160014679452942
"gene.Ha412HOChr05g0244651",0.130626270679637,0.190664384072619,0.0290864138526687,0.771663738347084
"gene.Ha412HOChr05g0244691",0.0498163710783184,0.619027679493568,-0.409283440841913,1.94365621521211e-05
"gene.Ha412HOChr05g0244701",0.0176751233945027,0.860039644437374,-0.45714465631019,1.36545454352811e-06
"gene.Ha412HOChr05g0244741",-0.0979774325701778,0.327240285820312,0.080497312359155,0.421241243328219
"gene.Ha412HOChr05g0244771",0.0667641611349663,0.504951526245703,-0.0225872205019184,0.821717111471775
"gene.Ha412HOChr05g0244791",-0.243920878814725,0.0134903004775805,-0.0695603094866871,0.487237973622913
"gene.Ha412HOChr05g0244831",-0.0538570047208153,0.590842297713151,0.190512919643987,0.0551137561178674
"gene.Ha412HOChr05g0244841",0.348941696312073,0.000325173257855097,0.0931929513539842,0.351526598367128
"gene.Ha412HOChr05g0244851",0.088041740371491,0.37889744410421,0.000129470924543927,0.998969551067301
"gene.Ha412HOChr05g0244901",-0.19829070963955,0.0457338812166251,-0.100580749434984,0.314487847860818
"gene.Ha412HOChr05g0244911",-0.381262503122515,7.70102345074557e-05,0.143961564547356,0.148864877648201
"gene.Ha412HOChr05g0244921",0.138853699917594,0.163976147963468,-0.14463013813224,0.146967121149823
"gene.Ha412HOChr05g0244951",0.17363526360117,0.0809325244435012,0.254906149194263,0.00972214745887737
"gene.Ha412HOChr05g0244971",0.19910931449933,0.044828755392499,-0.117255832336937,0.240521399974237
"gene.Ha412HOChr05g0244991",-0.0858750390490255,0.390785808549699,0.0533843711180783,0.594108969463108
"gene.Ha412HOChr06g0245041",-0.311428945353592,0.00144184316808002,0.022213311613129,0.824620728234964
"gene.Ha412HOChr06g0245071",0.117358033189026,0.240108887473613,0.051714368138653,0.605716026313856
"gene.Ha412HOChr06g0245101",0.541898101136209,4.0561709740449e-09,-0.259393296778315,0.00847139114956869
"gene.Ha412HOChr06g0245121",0.125608944993877,0.208412649519512,-0.0367759355878529,0.713644863320734
"gene.Ha412HOChr06g0245141",0.576693447535887,2.24829903367141e-10,-0.204757402702456,0.0389809183092498
"gene.Ha412HOChr06g0245171",0.529388520273408,1.06112285120669e-08,-0.0622724991471335,0.534090401614922
"gene.Ha412HOChr06g0245201",0.118625560095485,0.235033568035378,0.140221410528799,0.159822600292856
"gene.Ha412HOChr06g0245211",0.032595305176629,0.745010271423252,-0.0862436388555415,0.388747755349624
"gene.Ha412HOChr06g0245251",0.238793814851518,0.0156467393072362,0.0121625432968715,0.903432633041956
"gene.Ha412HOChr06g0245261",0.246179788949079,0.0126254458215755,-0.235533850988715,0.0171680833970842
"gene.Ha412HOChr06g0245281",-0.315306696025383,0.00124680060633102,0.190243274047644,0.0554653486574192
"gene.Ha412HOChr06g0245301",-0.173549498405684,0.0810849414933301,0.130690977156343,0.190442884575816
"gene.Ha412HOChr06g0245321",0.0564515135462365,0.573056740965359,0.11249701548499,0.260275909822485
"gene.Ha412HOChr06g0245331",0.286608926322894,0.00349511325054109,0.0468381451045403,0.640164549987949
"gene.Ha412HOChr06g0245391",0.419437643514204,1.14383425987617e-05,0.264247468426357,0.00727998103040234
"gene.Ha412HOChr06g0245401",0.120862245999247,0.226261084204045,0.268472559570539,0.00636613070297512
"gene.Ha412HOChr06g0245441",-0.0748338195274918,0.45475042578146,-0.318004651476019,0.00112559943101704
"gene.Ha412HOChr06g0245451",-0.404050526185949,2.53746486437275e-05,0.180649196672736,0.069223035290214
"gene.Ha412HOChr06g0245461",-0.0145054393730674,0.884947869417573,-0.0192148294424802,0.847987983856245
"gene.Ha412HOChr06g0245481",-0.366539333523919,0.000151256891021233,0.174758346422476,0.0789577115481623
"gene.Ha412HOChr06g0245491",-0.437900054144908,4.17038563840893e-06,-0.0121566655250636,0.90347907605565
"gene.Ha412HOChr06g0245501",-0.0258701294938416,0.796330820651079,-0.190760911532373,0.0547920152962932
"gene.Ha412HOChr06g0245521",0.57507072429181,2.59259426318263e-10,-0.256406079376017,0.00928711417490712
"gene.Ha412HOChr06g0245531",0.570522886621397,3.84922731314036e-10,-0.346062907099137,0.000367012550954938
"gene.Ha412HOChr06g0245541",-0.201264142233035,0.0425170813861286,0.283889632668777,0.00383346943707631
"gene.Ha412HOChr06g0245561",0.689217697807303,1.16146473558334e-15,-0.138376758434554,0.165443230342659
"gene.Ha412HOChr06g0245581",0.374021121809123,0.0001077681400694,-0.131314233342727,0.188318939297098
"gene.Ha412HOChr06g0245591",0.380678214140837,7.91501034390604e-05,-0.0911811969406563,0.362065718552981
"gene.Ha412HOChr06g0245601",-0.278645064594255,0.00456984158747995,0.112732991441571,0.25927102841465
"gene.Ha412HOChr06g0245671",-0.162497438999549,0.102725354140533,0.0196006797009205,0.844973202174505
"gene.Ha412HOChr06g0245701",0.114408737040105,0.252211171178437,0.306766552098423,0.00171279882510153
"gene.Ha412HOChr06g0245711",0.156941974674498,0.115191816268429,-0.036469212001528,0.715930675945757
"gene.Ha412HOChr06g0245771",-0.160644498324299,0.106760102728388,-0.0103564046703873,0.917718338618464
"gene.Ha412HOChr06g0245821",-0.141567000526412,0.155813201108969,-0.37979157650735,8.25032408480079e-05
"gene.Ha412HOChr06g0245851",0.46080573037558,1.0955606083124e-06,-0.500040269141427,8.74552516191397e-08
"gene.Ha412HOChr06g0245861",0.193930604705155,0.0508138934822033,-0.169069442361107,0.0893709434460341
"gene.Ha412HOChr06g0245881",0.0334232474905169,0.738763533693132,0.00607849554024988,0.951650897626605
"gene.Ha412HOChr06g0245911",0.50697988760673,5.40649717361008e-08,-0.331601238346724,0.000662615981559698
"gene.Ha412HOChr06g0245991",-0.103333869457218,0.301356616071611,0.206716288004453,0.0371080084046458
"gene.Ha412HOChr06g0246011",0.538879341340474,5.13410665834176e-09,0.0285643781270802,0.775652745276896
"gene.Ha412HOChr06g0246051",0.329017070592457,0.000734203642582951,-0.316508733645813,0.00119140618706301
"gene.Ha412HOChr06g0246061",0.111548627841357,0.264341281936499,-0.148013726107808,0.137641233075261
"gene.Ha412HOChr06g0246071",0.301706225557836,0.0020583846240691,-0.370663571428416,0.000125603898726909
"gene.Ha412HOChr06g0246151",-0.399271710043772,3.22443838506794e-05,0.653213596890908,9.99546985885254e-14
"gene.Ha412HOChr06g0246221",-0.108474212822983,0.277815450782282,-0.175065474857635,0.0784244376672825
"gene.Ha412HOChr06g0246231",-0.13485976776979,0.176563131272662,0.0955039587338763,0.339658649393613
"gene.Ha412HOChr06g0246441",0.152031587341256,0.127158892308692,0.260677704639603,0.00814051487758109
"gene.Ha412HOChr06g0246461",-0.613191501345998,7.33753389547784e-12,-0.124122530633635,0.213890242148989
"gene.Ha412HOChr06g0246501",0.116298501083484,0.244409352940861,-0.331279870193229,0.00067115657613575
"gene.Ha412HOChr06g0246671",0.120252690200932,0.228628674061351,-0.387991717767915,5.59539307787341e-05
"gene.Ha412HOChr06g0246711",0.228587062521966,0.0208412062578024,0.12559753597675,0.208454307902682
"gene.Ha412HOChr06g0246731",0.240585585939957,0.0148614030616642,-0.196765994652378,0.0474601762641753
"gene.Ha412HOChr06g0246761",0.469762733033497,6.32287346213056e-07,0.0815917274568725,0.414934572502975
"gene.Ha412HOChr06g0246801",0.237427204282915,0.0162696619573335,0.157875129524824,0.11301964882785
"gene.Ha412HOChr06g0246811",0.451734537643813,1.88189065247105e-06,-0.324218580813287,0.000886189021438363
"gene.Ha412HOChr06g0246841",0.246008296658212,0.0126893649698588,-0.32419656354342,0.000886948154386506
"gene.Ha412HOChr06g0246851",-0.362048809193684,0.000184658242366018,-0.0309303907286294,0.757621622519982
"gene.Ha412HOChr06g0246861",-0.381580777042251,7.58673916164579e-05,-0.0624242484383244,0.533092481100779
"gene.Ha412HOChr06g0246891",-0.305925617576978,0.001766314660061,-0.105365620004707,0.291900027004564
"gene.Ha412HOChr06g0246901",0.357506239597691,0.00022528887942243,-0.279750071845338,0.00440495864518339
"gene.Ha412HOChr06g0247011",0.0817893538220931,0.413801620268478,0.0844911969306957,0.398494180037562
"gene.Ha412HOChr06g0247021",0.293779553643705,0.00272752796791209,-0.115324869788858,0.248407856844644
"gene.Ha412HOChr06g0247051",0.527373740741448,1.23440838888627e-08,0.0302468990191296,0.762817586855715
"gene.Ha412HOChr06g0247101",-0.0760216672959774,0.447602227685693,-0.0801335685931025,0.423349552324992
"gene.Ha412HOChr06g0247191",-0.169662511938563,0.0882369527678045,0.167776597413564,0.0918830143147711
"gene.Ha412HOChr06g0247201",0.172423799644215,0.0831068195980311,-0.0417785875014421,0.67673333428214
"gene.Ha412HOChr06g0247241",0.00351486267939002,0.972031119852623,0.236629535079257,0.0166430816638961
"gene.Ha412HOChr06g0247281",-0.392123446898911,4.58305605775708e-05,0.329415248431859,0.000722730911982978
"gene.Ha412HOChr06g0247331",0.276702943667841,0.00487301657430817,-0.15083066044502,0.130225811191004
"gene.Ha412HOChr06g0247381",-0.184421037891169,0.0635168952124344,-0.0989744456882881,0.32231784189749
"gene.Ha412HOChr06g0247401",0.27623508607468,0.0049486779292511,-0.23280284738447,0.0185393396740937
"gene.Ha412HOChr06g0247411",-0.0122552125983563,0.902700452824317,-0.115226323200942,0.248815064598695
"gene.Ha412HOChr06g0247431",-0.304176527942682,0.00188250199565473,0.14050204107388,0.158980139209741
"gene.Ha412HOChr06g0247441",0.0122784875967991,0.902516569826057,0.0527709200954829,0.598361007488478
"gene.Ha412HOChr06g0247451",0.371447144652814,0.000121211970750696,0.239938569543473,0.0151409531846411
"gene.Ha412HOChr06g0247491",0.32057727925267,0.0010201209916301,0.0349477550796457,0.727305861680494
"gene.Ha412HOChr06g0247601",-0.119101247575976,0.233148307755502,-0.0411980751941288,0.680979570022787
"gene.Ha412HOChr06g0247611",0.105511432696726,0.291228993469951,-0.133890582187787,0.179721748522903
"gene.Ha412HOChr06g0247641",-0.315789413323824,0.00122427969895169,0.389628561779998,5.17166847716331e-05
"gene.Ha412HOChr06g0247661",-0.590087796650441,6.7281365009061e-11,0.31377646078514,0.00132070551000123
"gene.Ha412HOChr06g0247681",0.122363738413333,0.220502747152886,-0.200908567320254,0.0428915502322311
"gene.Ha412HOChr06g0247731",0.505060838806046,6.1821658263398e-08,-0.244842041517954,0.0131315854503417
"gene.Ha412HOChr06g0247741",0.0606291288316095,0.54495654425069,0.210698273408378,0.0335327271023045
"gene.Ha412HOChr06g0247771",-0.183356054604324,0.0650878234755603,-0.32835120478209,0.000753762106237352
"gene.Ha412HOChr06g0247781",0.204723728495005,0.0390137934459883,-0.232336223029899,0.0187828382080003
"gene.Ha412HOChr06g0247791",0.0826572835021842,0.408847348402723,-0.00255219468453083,0.979689438015396
"gene.Ha412HOChr06g0247831",0.343991705753445,0.000400121128942177,-0.358328291350875,0.000217372577937096
"gene.Ha412HOChr06g0247841",0.209563924256251,0.0345203558085125,-0.296653183774018,0.00246515159789397
"gene.Ha412HOChr06g0247861",-0.0989309944313039,0.322531372198601,-0.0974972660052216,0.329628019321645
"gene.Ha412HOChr06g0248001",-0.159282149991132,0.109804703957143,0.106416502243649,0.287086703966642
"gene.Ha412HOChr06g0248051",0.164237392313635,0.0990463285696634,0.41834932071297,1.21171288642793e-05
"gene.Ha412HOChr06g0248071",0.349286623433356,0.000320466657382983,-0.133212140910225,0.181957299224564
"gene.Ha412HOChr06g0248141",0.114801127591243,0.250577299875468,0.00196868149051507,0.984332405967611
"gene.Ha412HOChr06g0248161",-0.0718231833837784,0.473148389310703,0.810035532367579,6.42865611915307e-25
"gene.Ha412HOChr06g0248211",0.262112363639973,0.00778444899538926,0.26633818445836,0.00681422055339431
"gene.Ha412HOChr06g0248321",-0.239113684913066,0.0155039584572727,0.0203953313166942,0.838771400691952
"gene.Ha412HOChr06g0248441",0.342736129000368,0.000421507535808082,-0.147846910341593,0.138090219075617
"gene.Ha412HOChr06g0248461",0.164803465741419,0.0978719922862575,-0.0267143939550983,0.789835272836747
"gene.Ha412HOChr06g0248471",-0.0345144066656576,0.730556781741616,0.322249606629449,0.000956472819295112
"gene.Ha412HOChr06g0248481",-0.215543273255902,0.0295781728394711,-0.0170648257324316,0.864825656543489
"gene.Ha412HOChr06g0248501",0.0886154303846197,0.375786789336589,-0.106974953256065,0.284550442274431
"gene.Ha412HOChr06g0248511",-0.17366395068042,0.0808815945503098,-0.105086004554179,0.293189684453555
"gene.Ha412HOChr06g0248541",-0.0351832356221942,0.725541339983655,0.198657834419795,0.0453260957722996
"gene.Ha412HOChr06g0248561",-0.321251956532095,0.000993992355850908,0.277329498658244,0.00477330577548151
"gene.Ha412HOChr06g0248621",0.16975389090061,0.0880632501104194,-0.0811169416972407,0.417663792900424
"gene.Ha412HOChr06g0248641",0.46052596084599,1.11425409196787e-06,-0.108101250286241,0.279480801464894
"gene.Ha412HOChr06g0248681",-0.205425309399815,0.0383336338918438,-0.0500821524929514,0.6171560522479
"gene.Ha412HOChr06g0248721",-0.140630729589034,0.158594921311193,0.0488515264140689,0.625842496777076
"gene.Ha412HOChr06g0248741",0.209604459078697,0.0344846468731495,0.169182184723661,0.0891544868590418
"gene.Ha412HOChr06g0248761",0.511964252693915,3.80193290064126e-08,-0.326813856070022,0.000800751684324633
"gene.Ha412HOChr06g0248781",0.291661134210715,0.00293675974243352,-0.254107558068371,0.00996098557322776
"gene.Ha412HOChr06g0248861",0.337986744119678,0.000512265646537761,-0.0787700519789197,0.431306620148986
"gene.Ha412HOChr06g0248901",0.2566125789774,0.00922858197720613,-0.261386833452767,0.00796276174158124
"gene.Ha412HOChr06g0248921",0.591048994409503,6.15699224818333e-11,0.00541617313469297,0.956913736467592
"gene.Ha412HOChr06g0248941",0.0667134916145354,0.505275570909369,-0.116689911713189,0.242814520908497
"gene.Ha412HOChr06g0248951",-0.174681574274059,0.0790914655683674,0.0189861974938695,0.849775401432616
"gene.Ha412HOChr06g0248961",-0.122777852188589,0.218932964270005,-0.0767721927371361,0.443118363828057
"gene.Ha412HOChr06g0248981",0.318617149196572,0.00109962347555907,-0.0993270406850074,0.320588462742048
"gene.Ha412HOChr06g0248991",0.321103269171273,0.000999697670573997,-0.178027975272376,0.0734274855078952
"gene.Ha412HOChr06g0249011",0.22771001514831,0.0213497522563295,-0.0352268024257484,0.725215038644118
"gene.Ha412HOChr06g0249031",0.140629280364036,0.158599255562417,0.0597797079369264,0.550615077519466
"gene.Ha412HOChr06g0249101",0.47633320421617,4.18250669030875e-07,0.0142528097220661,0.886938259387593
"gene.Ha412HOChr06g0249191",-0.238836969461522,0.0156274100800803,-0.0583608087220505,0.560130322169235
"gene.Ha412HOChr06g0249241",0.110682658555452,0.268090829254439,0.352708366184645,0.000277061402677888
"gene.Ha412HOChr06g0249261",-0.260881575706205,0.0080890569079351,0.230528302132506,0.0197524594305328
"gene.Ha412HOChr06g0249291",-0.232369417302937,0.0187654258778012,0.0507441797680406,0.612504725471422
"gene.Ha412HOChr06g0249301",0.502849851539022,7.20743693894736e-08,-0.327225630050325,0.000787909986026172
"gene.Ha412HOChr06g0249341",-0.32421545350352,0.000886296811725719,0.501838879789137,7.72850201746023e-08
"gene.Ha412HOChr06g0249351",0.0550913025644191,0.582349901650577,-0.0799052714838025,0.424675894936323
"gene.Ha412HOChr06g0249391",0.166212458626895,0.0949965545340769,-0.293639695152021,0.00274091635497102
"gene.Ha412HOChr06g0249431",0.39889774337012,3.28495825142373e-05,-0.10200520830913,0.307648203985105
"gene.Ha412HOChr06g0249441",-0.00497545369088776,0.96041674912622,0.0383787777167821,0.701741471801376
"gene.Ha412HOChr06g0249451",-0.484665050990608,2.44565208641306e-07,0.0677792092115159,0.498482823419931
"gene.Ha412HOChr06g0249461",0.0425259935535794,0.671281218126544,-0.206195392353294,0.0375985215860518
"gene.Ha412HOChr06g0249491",-0.140223665610492,0.159815817245885,-0.134489655795081,0.17776449767539
"gene.Ha412HOChr06g0249511",0.135042292508398,0.175972863404859,-0.468661992379408,6.77045745688559e-07
"gene.Ha412HOChr06g0249521",-0.361149864684027,0.000192115853918144,0.0267766552745828,0.789356813727268
"gene.Ha412HOChr06g0249601",0.520482652489767,2.05559820001503e-08,-0.394147888806923,4.15206514165736e-05
"gene.Ha412HOChr06g0249631",-0.471704787800594,5.60085806298092e-07,0.0310166629364785,0.756966534186312
"gene.Ha412HOChr06g0249641",-0.557183610798232,1.18585661375394e-09,0.223309925215246,0.024064735083164
"gene.Ha412HOChr06g0249651",0.332568497610541,0.000637507336834288,-0.230094171810771,0.0199915996987345
"gene.Ha412HOChr06g0249661",0.0469910138951869,0.639072396271867,-0.0243402237914086,0.808136703306263
"gene.Ha412HOChr06g0249671",-0.324012583525238,0.000893314842353132,0.138959325664203,0.163652550715199
"gene.Ha412HOChr06g0249681",-0.0898410269556495,0.369193603832074,-0.207695365660341,0.0362005552609957
"gene.Ha412HOChr06g0249691",-0.371933200054676,0.000118559740501711,-0.234386939135824,0.0177328984278755
"gene.Ha412HOChr06g0249701",-0.18436378695106,0.0636005525038728,0.127300277151036,0.202302587759795
"gene.Ha412HOChr06g0249721",0.0178138618772656,0.858952343680143,-0.143075444635112,0.151408462110621
"gene.Ha412HOChr06g0249741",0.158965464291165,0.110522027885472,0.0541392070303568,0.588895706369696
"gene.Ha412HOChr06g0249751",-0.039198900333586,0.695678437605981,-0.213399390307694,0.0312764260954923
"gene.Ha412HOChr06g0249761",-0.157346453106865,0.114246347019213,-0.129010751198521,0.19625522812634
"gene.Ha412HOChr06g0249781",-0.12136954260708,0.22430386084889,0.13537559480523,0.174898736758728
"gene.Ha412HOChr06g0249811",-0.0250783675720273,0.802435091056053,-0.41030474493261,1.84414937343705e-05
"gene.Ha412HOChr06g0249821",0.141678733348914,0.155483686800853,-0.627817579641234,1.63976305031936e-12
"gene.Ha412HOChr06g0249831",0.615820247175503,5.63717073008392e-12,-0.2815804217997,0.00414350081303528
"gene.Ha412HOChr06g0249871",-0.438110154611366,4.12135917041392e-06,0.540789435659015,4.42406957568467e-09
"gene.Ha412HOChr06g0249901",-0.250191047406812,0.0112083514169344,0.0707040582719471,0.480088777302655
"gene.Ha412HOChr06g0249921",0.0922571492096441,0.35640501915132,0.0118415499539427,0.905969423180734
"gene.Ha412HOChr06g0249931",-0.608986069492252,1.11306965077841e-11,0.369691603761405,0.000131257007791324
"gene.Ha412HOChr06g0249981",-0.0877782682491244,0.380331253601782,0.0438225481803413,0.661863653728518
"gene.Ha412HOChr06g0250061",0.00782358551232011,0.937794875761863,-0.0323490988496312,0.746871083851187
"gene.Ha412HOChr06g0250071",0.52269514684569,1.74729167413494e-08,-0.179070413476959,0.071731416767193
"gene.Ha412HOChr06g0250101",0.111024746468456,0.266605350019585,0.123153845352841,0.217514546881768
"gene.Ha412HOChr06g0250121",-0.174865361158982,0.0787715706941805,-0.168954630477688,0.0895918015384654
"gene.Ha412HOChr06g0250131",0.393237512588994,4.34096664851032e-05,-0.202280106930024,0.0414621101455505
"gene.Ha412HOChr06g0250141",0.304279977846524,0.00187544233382421,-0.259966306933166,0.00832234223540222
"gene.Ha412HOChr06g0250301",-0.376581002288707,9.57833036927762e-05,0.17261074199582,0.082768292597439
"gene.Ha412HOChr06g0250321",0.178741431119818,0.0722632295465313,-0.204493912575565,0.0392387757847487
"gene.Ha412HOChr06g0250331",0.334987543133215,0.000578480380784804,0.0110727755598836,0.912048793872729
"gene.Ha412HOChr06g0250351",-0.270353535688128,0.00599309508199062,-0.229340549246762,0.0204126443475025
"gene.Ha412HOChr06g0250371",-0.486629802264562,2.15047999118062e-07,0.176770903114855,0.0755155752047727
"gene.Ha412HOChr06g0250381",0.296672353491774,0.00246348046169247,-0.169573374112294,0.0884066572657202
"gene.Ha412HOChr06g0250411",0.295948970619998,0.00252725452337412,-0.0206309428411935,0.836934463414903
"gene.Ha412HOChr06g0250421",-0.487906734526773,1.9771683942903e-07,0.0855197531669135,0.392756284407882
"gene.Ha412HOChr06g0250441",0.079442470015301,0.427371968607502,-0.0324222216317055,0.746318274024572
"gene.Ha412HOChr06g0250471",0.105601113821437,0.290816786529717,-0.369741618989373,0.000130960443207618
"gene.Ha412HOChr06g0250501",-0.0930850563473637,0.352086930161404,0.225451218595782,0.0227087470477554
"gene.Ha412HOChr06g0250511",0.425318315525385,8.34775873728817e-06,-0.15911374865344,0.110185696883259
"gene.Ha412HOChr06g0250541",0.252840066254194,0.0103506330144818,-0.0511596377287245,0.609593584060357
"gene.Ha412HOChr06g0250611",-0.199180056024645,0.0447512404210677,0.20960984899215,0.0344799009996374
"gene.Ha412HOChr06g0250621",0.243761340021326,0.0135532860926299,-0.16531281219012,0.0968247280374459
"gene.Ha412HOChr06g0250631",0.154899486018598,0.120058998424647,-0.176615439292699,0.0757770960801747
"gene.Ha412HOChr06g0250641",0.447148738106517,2.45939901987602e-06,-0.0247833839887175,0.804712395597879
"gene.Ha412HOChr06g0250651",-0.244357777740956,0.0133191158455257,0.177002286341261,0.075127686914676
"gene.Ha412HOChr06g0250671",0.117160426190507,0.240906930625341,-0.0243202214871162,0.808291347452458
"gene.Ha412HOChr06g0250681",-0.0612669337824802,0.540726499476654,0.151678350570335,0.128055182666102
"gene.Ha412HOChr06g0250711",-0.222316155961256,0.0247171742943836,-0.0513446675237025,0.608299020597912
"gene.Ha412HOChr06g0250781",-0.0758344589371754,0.448724611422588,0.324897858391363,0.000863057685001731
"gene.Ha412HOChr06g0250791",0.0631079566378468,0.528607888368267,-0.311467586865772,0.0014397701278976
"gene.Ha412HOChr06g0250831",0.323740502693051,0.000902806778973018,-0.164300793888787,0.0989142518776473
"gene.Ha412HOChr06g0250841",0.202168860765251,0.0415765525007627,-0.275981163845122,0.00499017844987931
"gene.Ha412HOChr06g0250871",0.303413016247362,0.00193535373335126,-0.422573362045229,9.67698305747464e-06
"gene.Ha412HOChr06g0250881",-0.507340643841867,5.27145463479925e-08,0.152390544256508,0.126253021103198
"gene.Ha412HOChr06g0250951",0.444484938102817,2.86797965108813e-06,-0.20828367604848,0.0356642974363812
"gene.Ha412HOChr06g0250961",-0.0468838822043801,0.639837705834112,-0.0766916394579126,0.443598398513618
"gene.Ha412HOChr06g0250981",0.469066593745956,6.602552763185e-07,-0.13731402728564,0.168747165642936
"gene.Ha412HOChr06g0251001",0.140280346722885,0.159645396876191,0.0929433748017141,0.352823571119146
"gene.Ha412HOChr06g0251021",0.194969248721892,0.04956337368542,-0.0894515025212239,0.371281355903193
"gene.Ha412HOChr06g0251061",-0.0183036032530384,0.855116334225404,-0.0227022854944757,0.820824047736458
"gene.Ha412HOChr06g0251141",0.367797558225488,0.000142957326681043,-0.0715186217433221,0.475031761594048
"gene.Ha412HOChr06g0251221",-0.0514611200663381,0.607484877940882,-0.0406532626510458,0.684973756193903
"gene.Ha412HOChr06g0251231",0.161121763563083,0.1057092267708,0.415295516884225,1.42295241381105e-05
"gene.Ha412HOChr06g0251261",0.370015259946591,0.000129348870983993,-0.143836787351732,0.149221090875212
"gene.Ha412HOChr06g0251271",-0.0569969537228054,0.569349780349338,0.107301733714762,0.283073282012314
"gene.Ha412HOChr06g0251301",0.126853129971734,0.203905291851527,0.0448987788766057,0.654086159368918
"gene.Ha412HOChr06g0251311",-0.230999833433338,0.0194955080898167,0.214762344249395,0.0301875051637186
"gene.Ha412HOChr06g0251351",0.538632553680814,5.2334432531815e-09,-0.259287097620844,0.0084992719833435
"gene.Ha412HOChr06g0251361",-0.105210889946352,0.292613216636978,-0.0790334317027295,0.429762996083507
"gene.Ha412HOChr06g0251381",-0.0479651183383312,0.632131193002921,-0.011447288042992,0.909086541099314
"gene.Ha412HOChr06g0251401",-0.254910168910316,0.00972095809291969,0.133355974118906,0.181481661602623
"gene.Ha412HOChr06g0251421",0.0803910726092942,0.421856395405107,-0.012779696956831,0.898558055212401
"gene.Ha412HOChr06g0251431",-0.263949622775681,0.0073485733841939,0.189846636684738,0.0559858700139005
"gene.Ha412HOChr06g0251451",-0.216059392915637,0.0291812065708219,0.0844914079766753,0.398492997621626
"gene.Ha412HOChr06g0251481",0.494771205982741,1.25115093911115e-07,-0.371858044595051,0.000118966283686069
